# mapping_set_id: https://blackcatinformatics.ca/gmeow/mappings/places
# mapping_set_version: 0.1.0
# license: https://creativecommons.org/licenses/by/4.0/
# mapping_tool: gmeow-dev sync --mode update --outputs generated (mappings)
# mapping_tool_version: 0.1.0
# mapping_date: 2026-06-03
# comment: "Location alignments for comprehensive geo interop \u2014 schema.org, GeoSPARQL, GeoNames, Getty (gvp), Wikidata, WGS84, vCard, BOT, ifcOWL, IVOA, UAT, SWEET, IEEE 1872-2015 CORA, KnowRob, SOMA, FALDO, Sequence Ontology. placeType/storageMedium/celestialObjectType/sequenceFeatureType are value individuals aligned (closeMatch) to external classes/feature-codes; address components align to schema.org + vCard for lossless round-trip; containedInPlace aligns to the topological \"within\"/parent relations of every geo vocab. StorageLocation/Location/storage* and authorityLink are canonical (no faithful external term). Coreference of place INSTANCES to gazetteer records is done in data with skos:exactMatch + gmeow:authorityLink (Wikidata as hub), not here. Added (stream-to-trajectory design): Stream \u2192 sta:Datastream; LocationState \u2192 sta:HistoricalLocation + sosa:Sample; Trajectory \u2192 sta:Datastream. Added: indoor realm bridging to BOT (Zone/Site/Building/Storey/Space, containsZone, adjacentZone) and ifcOWL (IfcBuilding/IfcBuildingStorey/IfcSpace/IfcSite) by reference. Added (celestial-frame design): CelestialLocation / CelestialCoordinates bridging to IVOA refframe/refposition/object-type, UAT, and SWEET. IVOA timescale alignments live in temporal.ttl. Added (robotic-frame design): Robotic realm bridging to IEEE 1872-2015 CORA (Robot, RoboticSystem), KnowRob (SemanticEnvironmentMap, RobotBaseTrajectory, Joint, FrameOfReference), and SOMA (ArtificialAgent). Added (biological-sequence design): Biological-sequence realm bridging to FALDO (Region, begin, end, ForwardStrandPosition, ReverseStrandPosition, reference), Sequence Ontology (sequence_feature, gene, exon, intron, CDS, SNP, chromosome), and Wikidata (GRCh38, genomic location, sense/antisense strand). Added (geocoding design): Geocode and geocoding ReferenceFrames (Plus Code, what3words, geohash, MGRS, UN/LOCODE, mile-marker) aligned to Wikidata QIDs. Added (spatial-measurement design): SpatialMeasurement / CoordinateObservation bridging to GeoSPARQL geo:Feature and schema.org GeoCoordinates. Added (cadastral design): Cadastral / land-administration realm bridging to ISO 19152 LADM (LA_SpatialUnit, LA_RRR, LA_Party, LA_BoundaryFace) and INSPIRE Cadastral Parcels (CadastralParcel, CadastralBoundary, CadastralZoning, BasicPropertyUnit, nationalCadastralReference) by reference. Added (vertical/maritime/aviation-zone design): Maritime / aviation zones aligned to MRGID ontology (direct), AIXM / UNCLOS / IHO S-100 via Wikidata hub; vertical-dimension reference frames (altitude MSL, flight level, AGL, depth MSL, chart datum)."
# curie_map:
#   bfo: http://purl.obolibrary.org/obo/
#   bot: https://w3id.org/bot#
#   brick: https://brickschema.org/schema/Brick#
#   cora: http://purl.org/ieee1872-owl/cora#
#   cp: http://inspire.ec.europa.eu/ont/cp#
#   crm: http://www.cidoc-crm.org/cidoc-crm/
#   crmgeo: http://www.ics.forth.gr/isl/CRMgeo/
#   dcterms: http://purl.org/dc/terms/
#   faldo: http://biohackathon.org/resource/faldo#
#   geo: http://www.opengis.net/ont/geosparql#
#   gmeow: https://blackcatinformatics.ca/gmeow/
#   gn: http://www.geonames.org/ontology#
#   gvp: http://vocab.getty.edu/ontology#
#   ifc: http://www.buildingsmart-tech.org/ifcOWL/IFC4#
#   ivoa: http://www.ivoa.net/rdf/
#   knowrob: http://knowrob.org/kb/knowrob.owl#
#   ladm: http://www.opengis.net/ont/ladm#
#   lgdo: http://linkedgeodata.org/ontology/
#   mf: http://www.opengis.net/ont/movingfeatures#
#   mls: http://www.w3.org/ns/mls#
#   mrg: http://marineregions.org/ns/ontology#
#   owl: http://www.w3.org/2002/07/owl#
#   pleiades: http://pleiades.stoa.org/places/vocab#
#   pos: http://purl.org/ieee1872-owl/pos#
#   schema: https://schema.org/
#   semapv: https://w3id.org/semapv/vocab/
#   sf: http://www.opengis.net/ont/sf#
#   skos: http://www.w3.org/2004/02/skos/core#
#   so: http://purl.obolibrary.org/obo/SO_
#   soma: http://www.ease-crc.org/ont/SOMA.owl#
#   sosa: http://www.w3.org/ns/sosa/
#   sta: http://www.opengis.net/def/ont/sensorthings/1.1/
#   time: http://www.w3.org/2006/time#
#   vcard: http://www.w3.org/2006/vcard/ns#
#   wd: http://www.wikidata.org/entity/
#   wdt: http://www.wikidata.org/prop/direct/
#   wgs84: http://www.w3.org/2003/01/geo/wgs84_pos#
#   whg: https://whgazetteer.org/
subject_id	predicate_id	object_id	object_label	mapping_justification	confidence	comment
gmeow:overlayTypeContiguousZone	skos:closeMatch	wd:Q2166707	contiguous zone	semapv:ManualMappingCuration	0.9	UNCLOS Article 33 contiguous zone; aligned to Wikidata.
gmeow:overlayTypeContinentalShelf	skos:closeMatch	wd:Q182658	continental shelf	semapv:ManualMappingCuration	0.9	UNCLOS Article 76 continental shelf; aligned to Wikidata.
gmeow:overlayTypeControlZone	skos:closeMatch	wd:Q1419773	control zone	semapv:ManualMappingCuration	0.85	ICAO control zone (CTR); AIXM airspace type aligned via Wikidata hub.
gmeow:overlayTypeCustomsZone	skos:closeMatch	wd:Q783930	customs territory	semapv:ManualMappingCuration	0.8	
gmeow:overlayTypeElectoralDistrict	skos:closeMatch	wd:Q171441	electoral district	semapv:ManualMappingCuration	0.9	
gmeow:overlayTypeFishingZone	skos:closeMatch	wd:Q1285733	exclusive economic zone	semapv:ManualMappingCuration	0.85	UNCLOS Article 55 defines the EEZ; GMEOW models it as a regulatory overlay with authority, time scope, and deontic rules. Maritime-specific depth bounds use overlayLowerBound / overlayUpperBound.
gmeow:overlayTypeFlightInformationRegion	skos:closeMatch	wd:Q1433404	flight information region	semapv:ManualMappingCuration	0.85	ICAO flight information region (FIR); AIXM airspace type aligned via Wikidata hub.
gmeow:overlayTypeHighSeas	skos:closeMatch	wd:Q165182	high seas	semapv:ManualMappingCuration	0.9	UNCLOS Article 86 high seas; aligned to Wikidata.
gmeow:overlayTypeMarineProtectedArea	skos:closeMatch	wd:Q1041938	protected area	semapv:ManualMappingCuration	0.85	Marine protected area (IUCN / OSPAR); aligned to Wikidata protected area. Directional lossy: the Wikidata item is broader than marine-only.
gmeow:overlayTypeNOTAM	skos:closeMatch	wd:Q1067111	NOTAM	semapv:ManualMappingCuration	0.9	Notice to Airmen (NOTAM) — temporary aeronautical information; aligned to Wikidata.
gmeow:overlayTypePostalZone	skos:closeMatch	wd:Q37447	postal code	semapv:ManualMappingCuration	0.9	
gmeow:overlayTypeProtectedArea	skos:closeMatch	wd:Q1041938	protected area	semapv:ManualMappingCuration	0.9	IUCN management categories (Ia–VI) are additional classifications on the protected area, not subclasses.
gmeow:overlayTypeRestrictedAirspace	skos:closeMatch	wd:Q2574180	no-fly zone	semapv:ManualMappingCuration	0.85	AIXM airspace types (prohibited, restricted, danger, TRA, TSA) are specific kinds of restricted airspace, aligned by reference in data via skos:exactMatch to the relevant AIXM code list values.
gmeow:overlayTypeSanctions	skos:closeMatch	wd:Q1540287	sanctions	semapv:ManualMappingCuration	0.8	
gmeow:overlayTypeTerminalControlArea	skos:closeMatch	wd:Q1419800	terminal control area	semapv:ManualMappingCuration	0.85	ICAO terminal control area (TMA/TCA); AIXM airspace type aligned via Wikidata hub.
gmeow:overlayTypeTerritorialSea	skos:closeMatch	wd:Q161645	territorial sea	semapv:ManualMappingCuration	0.9	UNCLOS Article 3 territorial sea; aligned to Wikidata.
gmeow:overlayTypeZoning	skos:closeMatch	wd:Q160730	zoning	semapv:ManualMappingCuration	0.85	
gmeow:pitch	skos:closeMatch	wd:Q465493	Euler angles	semapv:ManualMappingCuration	0.8	
gmeow:placeSupersededBy	skos:closeMatch	wdt:P1366	replaced by	semapv:ManualMappingCuration	0.85	
gmeow:placeSupersedes	skos:closeMatch	wdt:P1365	replaces	semapv:ManualMappingCuration	0.85	
gmeow:placeType	skos:closeMatch	gvp:placeType		semapv:ManualMappingCuration	0.8	
gmeow:placeTypeAdministrativeArea	skos:closeMatch	gn:A		semapv:ManualMappingCuration	0.8	
gmeow:placeTypeAdministrativeArea	skos:closeMatch	schema:AdministrativeArea		semapv:ManualMappingCuration	0.9	
gmeow:placeTypeBuilding	skos:closeMatch	bot:Building		semapv:ManualMappingCuration	0.85	
gmeow:placeTypeBuilding	skos:closeMatch	gn:S		semapv:ManualMappingCuration	0.6	
gmeow:placeTypeBuilding	skos:closeMatch	ifc:IfcBuilding		semapv:ManualMappingCuration	0.8	ifcOWL is reference-only; GMEOW models the concept and links by IRI without copying axioms.
gmeow:placeTypeBuilding	skos:closeMatch	wd:Q41176		semapv:ManualMappingCuration	0.8	
gmeow:placeTypeCity	skos:closeMatch	gn:P		semapv:ManualMappingCuration	0.8	
gmeow:placeTypeCity	skos:closeMatch	schema:City		semapv:ManualMappingCuration	0.9	
gmeow:placeTypeCity	skos:closeMatch	wd:Q515		semapv:ManualMappingCuration	0.9	
gmeow:placeTypeCountry	skos:closeMatch	gn:A		semapv:ManualMappingCuration	0.7	
gmeow:placeTypeCountry	skos:closeMatch	schema:Country		semapv:ManualMappingCuration	0.9	
gmeow:placeTypeCountry	skos:closeMatch	wd:Q6256		semapv:ManualMappingCuration	0.9	
gmeow:placeTypeFloor	skos:closeMatch	bot:Storey		semapv:ManualMappingCuration	0.85	
gmeow:placeTypeFloor	skos:closeMatch	ifc:IfcBuildingStorey		semapv:ManualMappingCuration	0.8	ifcOWL is reference-only; GMEOW models the concept and links by IRI without copying axioms.
gmeow:placeTypeNaturalFeature	skos:closeMatch	gn:T		semapv:ManualMappingCuration	0.6	
gmeow:placeTypeParcel	skos:closeMatch	cp:CadastralParcel		semapv:ManualMappingCuration	0.9	A GMEOW Place with placeTypeParcel corresponds to an INSPIRE CadastralParcel — a single area of Earth surface under homogeneous real property rights.
gmeow:placeTypeRoom	skos:closeMatch	bot:Space		semapv:ManualMappingCuration	0.85	
gmeow:placeTypeRoom	skos:closeMatch	ifc:IfcSpace		semapv:ManualMappingCuration	0.8	ifcOWL is reference-only; GMEOW models the concept and links by IRI without copying axioms.
gmeow:placeTypeRoom	skos:closeMatch	wd:Q180516		semapv:ManualMappingCuration	0.8	
gmeow:placeTypeSite	skos:closeMatch	bot:Site		semapv:ManualMappingCuration	0.85	
gmeow:placeTypeSite	skos:closeMatch	ifc:IfcSite		semapv:ManualMappingCuration	0.8	ifcOWL is reference-only; GMEOW models the concept and links by IRI without copying axioms.
gmeow:plusCode	skos:closeMatch	wdt:P3826	Open Location Code	semapv:ManualMappingCuration	0.9	Wikidata P3826 is the Open Location Code property; GMEOW plusCode is the datatype property on a Geocode instance.
gmeow:postOfficeBox	skos:closeMatch	schema:postOfficeBoxNumber		semapv:ManualMappingCuration	0.9	
gmeow:postOfficeBox	skos:closeMatch	vcard:post-office-box		semapv:ManualMappingCuration	0.9	
gmeow:postalCode	owl:equivalentProperty	schema:postalCode		semapv:ManualMappingCuration	1.0	
gmeow:postalCode	skos:closeMatch	vcard:postal-code		semapv:ManualMappingCuration	0.9	
gmeow:proximity	skos:closeMatch	schema:distance		semapv:ManualMappingCuration	0.75	schema.org:distance is a flat property with range QuantitativeValue or Text; GMEOW proximity is a reified Measurement with frame-declared metric kind. Directional lossy projection.
gmeow:quaternionW	skos:closeMatch	wd:Q462283	quaternion	semapv:ManualMappingCuration	0.8	
gmeow:quaternionX	skos:closeMatch	wd:Q462283	quaternion	semapv:ManualMappingCuration	0.8	
gmeow:quaternionY	skos:closeMatch	wd:Q462283	quaternion	semapv:ManualMappingCuration	0.8	
gmeow:quaternionZ	skos:closeMatch	wd:Q462283	quaternion	semapv:ManualMappingCuration	0.8	
gmeow:refOriginBarycentric	skos:closeMatch	ivoa:refposition/BARYCENTER		semapv:ManualMappingCuration	0.95	
gmeow:refOriginGeocentric	skos:closeMatch	ivoa:refposition/GEOCENTER		semapv:ManualMappingCuration	0.95	
gmeow:refOriginHeliocentric	skos:closeMatch	ivoa:refposition/HELIOCENTER		semapv:ManualMappingCuration	0.95	
gmeow:refOriginTopocentric	skos:closeMatch	ivoa:refposition/TOPOCENTER		semapv:ManualMappingCuration	0.95	
gmeow:referenceFrameFK5	skos:closeMatch	ivoa:refframe/FK5		semapv:ManualMappingCuration	0.95	
gmeow:referenceFrameGRCh38	skos:exactMatch	wd:Q20966585	GRCh38	semapv:ManualMappingCuration	0.95	
gmeow:referenceFrameGalactic	skos:closeMatch	ivoa:refframe/galactic		semapv:ManualMappingCuration	0.95	
gmeow:referenceFrameGeohash	skos:closeMatch	wd:Q1508087	geohash	semapv:ManualMappingCuration	0.9	
gmeow:referenceFrameHilbertSpace	skos:closeMatch	wd:Q190056	Hilbert space	semapv:ManualMappingCuration	0.9	
gmeow:referenceFrameICRS	skos:closeMatch	ivoa:refframe/ICRS		semapv:ManualMappingCuration	0.95	
gmeow:referenceFrameLatentVectorSpace	skos:closeMatch	wd:Q107154297	latent space	semapv:ManualMappingCuration	0.85	
gmeow:referenceFrameMGRS	skos:closeMatch	wd:Q1472666	Military Grid Reference System	semapv:ManualMappingCuration	0.9	
gmeow:referenceFrameMileMarker	skos:closeMatch	wd:Q1617265	linear referencing	semapv:ManualMappingCuration	0.85	Wikidata Q1617265 is the general concept of linear referencing; GMEOW referenceFrameMileMarker is the frame for distance-along-a-line coordinates.
gmeow:referenceFramePhaseSpace3DOF	skos:closeMatch	wd:Q185821	phase space	semapv:ManualMappingCuration	0.85	
gmeow:referenceFramePlusCode	skos:closeMatch	wd:Q28402346	Open Location Code	semapv:ManualMappingCuration	0.9	
gmeow:referenceFrameRobotArm6DOF	skos:closeMatch	wd:Q2151981	robotic arm	semapv:ManualMappingCuration	0.85	
gmeow:referenceFrameRobotBase	skos:relatedMatch	cora:Robot	Robot	semapv:ManualMappingCuration	0.7	CORA Robot is the physical device; GMEOW referenceFrameRobotBase is the Cartesian coordinate frame anchored to that device. The alignment is structural, not identity.
gmeow:referenceFrameRobotBase	skos:relatedMatch	cora:RoboticSystem	RoboticSystem	semapv:ManualMappingCuration	0.7	CORA RoboticSystem is the system-level concept; GMEOW referenceFrameRobotBase is its spatial reference frame. Structural alignment only.
gmeow:referenceFrameRobotBase	skos:relatedMatch	soma:ArtificialAgent	ArtificialAgent	semapv:ManualMappingCuration	0.7	SOMA ArtificialAgent is the agent-level concept; GMEOW referenceFrameRobotBase is the spatial reference frame attached to that agent. Structural alignment only.
gmeow:referenceFrameRobotCspace6DOF	skos:relatedMatch	knowrob:Joint	Joint	semapv:ManualMappingCuration	0.75	KnowRob Joint represents a single mechanical joint; GMEOW referenceFrameRobotCspace6DOF is the 6-dimensional configuration-space frame whose axes are joint angles. The alignment is compositional: a C-space frame is defined by its joints.
gmeow:referenceFrameRobotSLAM	skos:relatedMatch	knowrob:SemanticEnvironmentMap	SemanticEnvironmentMap	semapv:ManualMappingCuration	0.8	KnowRob SemanticEnvironmentMap is a robot-built map of the environment; GMEOW referenceFrameRobotSLAM is the reference frame in which such a map is expressed. The alignment is related because both are robot-centric spatial representations with probabilistic occupancy semantics, but a map and a reference frame are different ontological categories.
gmeow:referenceFrameUNLocode	skos:closeMatch	wd:Q16254001	UN/LOCODE	semapv:ManualMappingCuration	0.9	
gmeow:referenceFrameWhat3Words	skos:closeMatch	wd:Q16256185	what3words	semapv:ManualMappingCuration	0.9	
gmeow:referenceValue	skos:closeMatch	cp:nationalCadastralReference		semapv:ManualMappingCuration	0.9	The literal value of a GMEOW CadastralReference directly corresponds to INSPIRE's nationalCadastralReference property value.
gmeow:roll	skos:closeMatch	wd:Q465493	Euler angles	semapv:ManualMappingCuration	0.8	
gmeow:sequenceEnd	skos:closeMatch	faldo:end	end	semapv:ManualMappingCuration	0.9	FALDO end is a property on a Region; GMEOW sequenceEnd is an explicit positiveInteger property on SequenceCoordinates.
gmeow:sequenceFeatureTypeCDS	skos:exactMatch	so:0000316	CDS	semapv:ManualMappingCuration	0.95	
gmeow:sequenceFeatureTypeChromosome	skos:exactMatch	so:0000340	chromosome	semapv:ManualMappingCuration	0.95	
gmeow:sequenceFeatureTypeExon	skos:exactMatch	so:0000147	exon	semapv:ManualMappingCuration	0.95	
gmeow:sequenceFeatureTypeGene	skos:exactMatch	so:0000704	gene	semapv:ManualMappingCuration	0.95	
gmeow:sequenceFeatureTypeIntron	skos:exactMatch	so:0000188	intron	semapv:ManualMappingCuration	0.95	
gmeow:sequenceFeatureTypeSNP	skos:exactMatch	so:0000694	SNP	semapv:ManualMappingCuration	0.95	
gmeow:sequenceStart	skos:closeMatch	faldo:begin	begin	semapv:ManualMappingCuration	0.9	FALDO begin is a property on a Region; GMEOW sequenceStart is an explicit positiveInteger property on SequenceCoordinates.
gmeow:strandForward	skos:closeMatch	wd:Q6432361	sense strand	semapv:ManualMappingCuration	0.9	
gmeow:strandForward	skos:exactMatch	faldo:ForwardStrandPosition	ForwardStrandPosition	semapv:ManualMappingCuration	0.95	
gmeow:strandReverse	skos:closeMatch	wd:Q22809711	antisense strand	semapv:ManualMappingCuration	0.9	
gmeow:strandReverse	skos:exactMatch	faldo:ReverseStrandPosition	ReverseStrandPosition	semapv:ManualMappingCuration	0.95	
gmeow:streetAddress	owl:equivalentProperty	schema:streetAddress		semapv:ManualMappingCuration	1.0	
gmeow:streetAddress	skos:closeMatch	vcard:street-address		semapv:ManualMappingCuration	0.9	
gmeow:tenureTypeEasement	skos:closeMatch	wd:Q188814	easement	semapv:ManualMappingCuration	0.9	
gmeow:tenureTypeOwnership	skos:closeMatch	wd:Q1406325	ownership	semapv:ManualMappingCuration	0.9	
gmeow:timezone	skos:closeMatch	vcard:tz		semapv:ManualMappingCuration	0.9	
gmeow:virtualLocationTypeSocialMediaPage	skos:closeMatch	schema:ProfilePage		semapv:ManualMappingCuration	0.8	
gmeow:virtualLocationTypeVideoConference	skos:closeMatch	wd:Q1326624	video conference	semapv:ManualMappingCuration	0.75	
gmeow:virtualLocationTypeWebsite	skos:closeMatch	schema:WebPage		semapv:ManualMappingCuration	0.8	
gmeow:yaw	skos:closeMatch	wd:Q465493	Euler angles	semapv:ManualMappingCuration	0.8	
